llm_model;dataset;prompt_name;file_name;vulnerability_present;cwe_ids;time_taken (in seconds);tokens_used;cost (in dollars);created_at
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20823;True;CWE-78;8.312299251556396;total_tokens: 1141, completion_tokens: 127, prompt_tokens: 1014;0.01395;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20840;True;CWE-78;7.878746747970581;total_tokens: 1088, completion_tokens: 110, prompt_tokens: 978;0.013080000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20772;True;CWE-78;10.712268590927124;total_tokens: 1035, completion_tokens: 138, prompt_tokens: 897;0.01311;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20757;False;;11.300254344940186;total_tokens: 1225, completion_tokens: 165, prompt_tokens: 1060;0.015550000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20831;True;CWE-78;9.11552119255066;total_tokens: 1156, completion_tokens: 122, prompt_tokens: 1034;0.014000000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20857;True;CWE-78;10.123898983001709;total_tokens: 923, completion_tokens: 120, prompt_tokens: 803;0.011630000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20822;True;CWE-78;11.91235876083374;total_tokens: 1066, completion_tokens: 103, prompt_tokens: 963;0.012720000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20890;True;CWE-78;9.98703932762146;total_tokens: 873, completion_tokens: 136, prompt_tokens: 737;0.011449999999999998;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20841;True;CWE-78;10.74777102470398;total_tokens: 927, completion_tokens: 127, prompt_tokens: 800;0.011810000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20891;True;CWE-78;7.815741539001465;total_tokens: 1084, completion_tokens: 102, prompt_tokens: 982;0.012879999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20856;True;CWE-78;11.722973823547363;total_tokens: 1093, completion_tokens: 116, prompt_tokens: 977;0.013250000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21214;True;CWE-20;3.714054822921753;total_tokens: 578, completion_tokens: 50, prompt_tokens: 528;0.0067800000000000004;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20972;True;CWE-20;4.682096242904663;total_tokens: 568, completion_tokens: 71, prompt_tokens: 497;0.0070999999999999995;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21318;True;CWE-918;5.195471286773682;total_tokens: 542, completion_tokens: 76, prompt_tokens: 466;0.00694;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21362;True;CWE-20;5.113594055175781;total_tokens: 543, completion_tokens: 54, prompt_tokens: 489;0.00651;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21127;True;CWE-79;5.563544034957886;total_tokens: 341, completion_tokens: 70, prompt_tokens: 271;0.004810000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21126;True;CWE-79;5.5507025718688965;total_tokens: 322, completion_tokens: 73, prompt_tokens: 249;0.00468;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21177;True;CWE-79;5.694039821624756;total_tokens: 480, completion_tokens: 84, prompt_tokens: 396;0.0064800000000000005;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21215;True;CWE-79;5.994853973388672;total_tokens: 376, completion_tokens: 73, prompt_tokens: 303;0.005220000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21176;True;CWE-79;6.089360952377319;total_tokens: 419, completion_tokens: 82, prompt_tokens: 337;0.00583;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21138;True;CWE-79;6.406957149505615;total_tokens: 370, completion_tokens: 96, prompt_tokens: 274;0.00562;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21165;True;CWE-79;6.574361801147461;total_tokens: 388, completion_tokens: 88, prompt_tokens: 300;0.00564;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21319;True;CWE-79;6.7511351108551025;total_tokens: 494, completion_tokens: 92, prompt_tokens: 402;0.0067800000000000004;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21062;True;CWE-22;6.7415173053741455;total_tokens: 599, completion_tokens: 81, prompt_tokens: 518;0.00761;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J20973;True;CWE-79;7.14931058883667;total_tokens: 433, completion_tokens: 117, prompt_tokens: 316;0.00667;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21164;True;CWE-79;7.4792797565460205;total_tokens: 390, completion_tokens: 116, prompt_tokens: 274;0.006220000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21214;True;CWE-20;8.325387477874756;total_tokens: 1294, completion_tokens: 114, prompt_tokens: 1180;0.015220000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21139;True;CWE-79;8.732715845108032;total_tokens: 489, completion_tokens: 111, prompt_tokens: 378;0.007110000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21063;True;CWE-79;9.561217784881592;total_tokens: 495, completion_tokens: 86, prompt_tokens: 409;0.00667;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20972;True;CWE-20;9.514729261398315;total_tokens: 1278, completion_tokens: 139, prompt_tokens: 1139;0.015560000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21318;False;;10.084806442260742;total_tokens: 1229, completion_tokens: 147, prompt_tokens: 1082;0.015229999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21215;False;;10.270355701446533;total_tokens: 880, completion_tokens: 127, prompt_tokens: 753;0.011340000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21362;True;CWE-20;10.205209255218506;total_tokens: 1226, completion_tokens: 120, prompt_tokens: 1106;0.014660000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21062;False;;10.680817604064941;total_tokens: 1325, completion_tokens: 134, prompt_tokens: 1191;0.01593;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21126;True;CWE-79;12.262139558792114;total_tokens: 803, completion_tokens: 158, prompt_tokens: 645;0.01119;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21319;False;;12.787002801895142;total_tokens: 1133, completion_tokens: 163, prompt_tokens: 970;0.01459;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21165;True;CWE-79;12.868531465530396;total_tokens: 920, completion_tokens: 158, prompt_tokens: 762;0.012360000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21138;True;CWE-79;13.030506610870361;total_tokens: 910, completion_tokens: 192, prompt_tokens: 718;0.01294;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21177;False;;13.182661056518555;total_tokens: 1122, completion_tokens: 172, prompt_tokens: 950;0.01466;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21127;True;CWE-79;13.274151802062988;total_tokens: 839, completion_tokens: 153, prompt_tokens: 686;0.011450000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21176;True;CWE-79;14.153590440750122;total_tokens: 999, completion_tokens: 169, prompt_tokens: 830;0.01337;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21443;True;CWE-79;4.491689682006836;total_tokens: 460, completion_tokens: 63, prompt_tokens: 397;0.005860000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21363;False;;6.617067098617554;total_tokens: 461, completion_tokens: 77, prompt_tokens: 384;0.00615;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J20973;False;;15.41167664527893;total_tokens: 1038, completion_tokens: 215, prompt_tokens: 823;0.014679999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21498;True;CWE-79;4.744936227798462;total_tokens: 355, completion_tokens: 68, prompt_tokens: 287;0.00491;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21460;True;CWE-22;5.418091297149658;total_tokens: 589, completion_tokens: 80, prompt_tokens: 509;0.00749;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21139;False;;16.31186866760254;total_tokens: 1157, completion_tokens: 216, prompt_tokens: 941;0.01589;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21499;True;CWE-79;4.020991802215576;total_tokens: 415, completion_tokens: 59, prompt_tokens: 356;0.0053300000000000005;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21461;False;;5.876746654510498;total_tokens: 483, completion_tokens: 92, prompt_tokens: 391;0.00667;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21164;True;CWE-79;16.77935767173767;total_tokens: 966, completion_tokens: 228, prompt_tokens: 738;0.01422;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21442;True;CWE-22;7.3504393100738525;total_tokens: 606, completion_tokens: 87, prompt_tokens: 519;0.0078000000000000005;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21600;True;CWE-20;4.129467725753784;total_tokens: 519, completion_tokens: 52, prompt_tokens: 467;0.00623;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21522;True;CWE-79;4.786215543746948;total_tokens: 308, completion_tokens: 65, prompt_tokens: 243;0.00438;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21572;True;CWE-79;4.70388388633728;total_tokens: 397, completion_tokens: 66, prompt_tokens: 331;0.00529;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21443;True;CWE-79;8.072222709655762;total_tokens: 1067, completion_tokens: 136, prompt_tokens: 931;0.013389999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21573;True;CWE-79;5.111431121826172;total_tokens: 449, completion_tokens: 65, prompt_tokens: 384;0.00579;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21601;True;CWE-20;4.4506165981292725;total_tokens: 628, completion_tokens: 54, prompt_tokens: 574;0.00736;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21523;True;CWE-79;5.728945732116699;total_tokens: 330, completion_tokens: 65, prompt_tokens: 265;0.0046;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21063;False;;19.765103816986084;total_tokens: 1159, completion_tokens: 181, prompt_tokens: 978;0.015210000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21646;True;CWE-20;4.272181987762451;total_tokens: 592, completion_tokens: 51, prompt_tokens: 541;0.006940000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21460;False;;9.956586837768555;total_tokens: 1309, completion_tokens: 137, prompt_tokens: 1172;0.01583;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21442;False;;11.03338885307312;total_tokens: 1342, completion_tokens: 143, prompt_tokens: 1199;0.016280000000000003;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21499;False;;8.871198177337646;total_tokens: 965, completion_tokens: 120, prompt_tokens: 845;0.012050000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21600;True;CWE-20;7.991352796554565;total_tokens: 1169, completion_tokens: 109, prompt_tokens: 1060;0.01387;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21363;True;CWE-79;13.25177526473999;total_tokens: 1100, completion_tokens: 181, prompt_tokens: 919;0.014620000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21461;True;CWE-79;11.675323009490967;total_tokens: 1131, completion_tokens: 183, prompt_tokens: 948;0.01497;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21572;True;CWE-79;9.402660608291626;total_tokens: 941, completion_tokens: 139, prompt_tokens: 802;0.012190000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21498;True;CWE-79;12.014602422714233;total_tokens: 866, completion_tokens: 150, prompt_tokens: 716;0.01166;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21647;False;;6.987327575683594;total_tokens: 424, completion_tokens: 108, prompt_tokens: 316;0.0064;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21523;False;;10.596335172653198;total_tokens: 806, completion_tokens: 137, prompt_tokens: 669;0.0108;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21601;True;CWE-20;9.542786598205566;total_tokens: 1396, completion_tokens: 120, prompt_tokens: 1276;0.01636;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21573;True;CWE-79;11.26310133934021;total_tokens: 1045, completion_tokens: 138, prompt_tokens: 907;0.01321;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21522;True;CWE-79;12.303281784057617;total_tokens: 776, completion_tokens: 151, prompt_tokens: 625;0.010780000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21646;True;CWE-20;11.187091827392578;total_tokens: 1335, completion_tokens: 128, prompt_tokens: 1207;0.01591;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21647;True;CWE-79;14.733431339263916;total_tokens: 1040, completion_tokens: 226, prompt_tokens: 814;0.01492;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21726;True;CWE-918;7.925832271575928;total_tokens: 541, completion_tokens: 76, prompt_tokens: 465;0.0069299999999999995;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21726;False;;11.438127040863037;total_tokens: 1232, completion_tokens: 152, prompt_tokens: 1080;0.015359999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21727;False;;12.566604852676392;total_tokens: 513, completion_tokens: 113, prompt_tokens: 400;0.00739;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21727;True;CWE-79;23.46723747253418;total_tokens: 1199, completion_tokens: 212, prompt_tokens: 987;0.01623;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21779;True;CWE-79;4.980767011642456;total_tokens: 381, completion_tokens: 66, prompt_tokens: 315;0.00513;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21755;True;CWE-79;5.60069465637207;total_tokens: 468, completion_tokens: 66, prompt_tokens: 402;0.006;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21889;True;CWE-79;5.809988498687744;total_tokens: 452, completion_tokens: 66, prompt_tokens: 386;0.00584;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21803;True;CWE-79;6.161985635757446;total_tokens: 460, completion_tokens: 66, prompt_tokens: 394;0.00592;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21754;True;CWE-20;6.343456268310547;total_tokens: 554, completion_tokens: 52, prompt_tokens: 502;0.00658;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22014;True;CWE-20;6.591275930404663;total_tokens: 612, completion_tokens: 57, prompt_tokens: 555;0.00726;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21994;True;CWE-79;6.751086711883545;total_tokens: 381, completion_tokens: 66, prompt_tokens: 315;0.00513;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21830;True;CWE-22;6.882484197616577;total_tokens: 575, completion_tokens: 79, prompt_tokens: 496;0.007330000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21995;True;CWE-79;7.3614349365234375;total_tokens: 353, completion_tokens: 60, prompt_tokens: 293;0.004730000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21888;True;CWE-79;7.41334080696106;total_tokens: 384, completion_tokens: 71, prompt_tokens: 313;0.00526;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21903;True;CWE-79;8.38828182220459;total_tokens: 444, completion_tokens: 66, prompt_tokens: 378;0.0057599999999999995;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21831;True;CWE-79;8.44491171836853;total_tokens: 376, completion_tokens: 75, prompt_tokens: 301;0.00526;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21884;True;CWE-79;8.4048752784729;total_tokens: 385, completion_tokens: 76, prompt_tokens: 309;0.005369999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21778;True;CWE-20;8.433212041854858;total_tokens: 545, completion_tokens: 49, prompt_tokens: 496;0.00643;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21885;True;CWE-79;8.892669677734375;total_tokens: 453, completion_tokens: 66, prompt_tokens: 387;0.00585;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21902;True;CWE-79;9.540956020355225;total_tokens: 379, completion_tokens: 81, prompt_tokens: 298;0.00541;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21779;False;;10.595056295394897;total_tokens: 893, completion_tokens: 123, prompt_tokens: 770;0.01139;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J21802;True;CWE-89;10.823049306869507;total_tokens: 582, completion_tokens: 105, prompt_tokens: 477;0.00792;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21889;False;;11.051759481430054;total_tokens: 1030, completion_tokens: 118, prompt_tokens: 912;0.012660000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J22014;True;CWE-20;11.165558338165283;total_tokens: 1355, completion_tokens: 114, prompt_tokens: 1241;0.01583;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21754;True;CWE-20;11.83664870262146;total_tokens: 1243, completion_tokens: 113, prompt_tokens: 1130;0.014689999999999998;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21830;False;;12.120294332504272;total_tokens: 1281, completion_tokens: 136, prompt_tokens: 1145;0.015529999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21755;False;;12.398608922958374;total_tokens: 1093, completion_tokens: 149, prompt_tokens: 944;0.01391;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21995;False;;12.70554804801941;total_tokens: 832, completion_tokens: 112, prompt_tokens: 720;0.01056;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21803;False;;13.313348531723022;total_tokens: 1052, completion_tokens: 124, prompt_tokens: 928;0.013000000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21903;False;;13.487041234970093;total_tokens: 1022, completion_tokens: 126, prompt_tokens: 896;0.01274;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21885;False;;13.487741947174072;total_tokens: 1038, completion_tokens: 124, prompt_tokens: 914;0.01286;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21831;False;;13.938004493713379;total_tokens: 882, completion_tokens: 131, prompt_tokens: 751;0.011439999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21778;True;CWE-20;13.915281534194946;total_tokens: 1228, completion_tokens: 113, prompt_tokens: 1115;0.014539999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21994;True;CWE-79;14.51766586303711;total_tokens: 917, completion_tokens: 147, prompt_tokens: 770;0.01211;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21888;True;CWE-79;14.650263786315918;total_tokens: 921, completion_tokens: 150, prompt_tokens: 771;0.01221;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21802;False;;15.543470621109009;total_tokens: 1301, completion_tokens: 168, prompt_tokens: 1133;0.016370000000000003;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22026;True;CWE-20;4.268351793289185;total_tokens: 593, completion_tokens: 50, prompt_tokens: 543;0.0069299999999999995;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21884;True;CWE-79;15.932908535003662;total_tokens: 926, completion_tokens: 158, prompt_tokens: 768;0.012419999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22015;True;CWE-79;5.489765882492065;total_tokens: 474, completion_tokens: 66, prompt_tokens: 408;0.00606;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22032;True;CWE-20;4.225996255874634;total_tokens: 595, completion_tokens: 50, prompt_tokens: 545;0.0069500000000000004;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22033;True;CWE-79;4.831868886947632;total_tokens: 468, completion_tokens: 66, prompt_tokens: 402;0.006;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J21902;True;CWE-79;18.315547704696655;total_tokens: 915, completion_tokens: 164, prompt_tokens: 751;0.01243;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22054;True;CWE-22;5.91400671005249;total_tokens: 463, completion_tokens: 73, prompt_tokens: 390;0.00609;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22027;True;CWE-79;7.32132625579834;total_tokens: 463, completion_tokens: 65, prompt_tokens: 398;0.0059299999999999995;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22066;True;CWE-22;5.664505243301392;total_tokens: 468, completion_tokens: 77, prompt_tokens: 391;0.006220000000000001;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22067;True;CWE-79;5.524807929992676;total_tokens: 455, completion_tokens: 66, prompt_tokens: 389;0.00587;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22055;True;CWE-79;6.62871241569519;total_tokens: 453, completion_tokens: 66, prompt_tokens: 387;0.00585;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22081;True;CWE-79;5.69790244102478;total_tokens: 368, completion_tokens: 69, prompt_tokens: 299;0.00506;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J22032;True;CWE-20;8.959134578704834;total_tokens: 1324, completion_tokens: 110, prompt_tokens: 1214;0.015440000000000002;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22080;True;CWE-22;7.395688056945801;total_tokens: 456, completion_tokens: 74, prompt_tokens: 382;0.00604;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22078;True;CWE-22;8.468833208084106;total_tokens: 474, completion_tokens: 78, prompt_tokens: 396;0.0063;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22088;True;CWE-22;7.53397798538208;total_tokens: 477, completion_tokens: 78, prompt_tokens: 399;0.0063300000000000006;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J22026;True;CWE-20;11.090119361877441;total_tokens: 1321, completion_tokens: 111, prompt_tokens: 1210;0.01543;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J22033;False;;10.272193908691406;total_tokens: 1063, completion_tokens: 119, prompt_tokens: 944;0.01301;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J22015;False;;12.270863056182861;total_tokens: 1098, completion_tokens: 142, prompt_tokens: 956;0.013819999999999999;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22079;True;CWE-79;8.86080265045166;total_tokens: 465, completion_tokens: 66, prompt_tokens: 399;0.0059700000000000005;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22119;True;CWE-79;5.525760650634766;total_tokens: 474, completion_tokens: 66, prompt_tokens: 408;0.00606;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22118;True;CWE-918;8.062605142593384;total_tokens: 560, completion_tokens: 91, prompt_tokens: 469;0.00742;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J22027;False;;13.14558744430542;total_tokens: 1058, completion_tokens: 123, prompt_tokens: 935;0.01304;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J22080;False;;10.297523736953735;total_tokens: 1037, completion_tokens: 125, prompt_tokens: 912;0.01287;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr;J22089;True;CWE-79;8.971254110336304;total_tokens: 392, completion_tokens: 72, prompt_tokens: 320;0.00536;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J22081;False;;10.701192140579224;total_tokens: 866, completion_tokens: 125, prompt_tokens: 741;0.01116;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J22066;True;CWE-22;12.023541450500488;total_tokens: 1090, completion_tokens: 157, prompt_tokens: 933;0.01404;2024-02-05
gpt-4-0125-preview;juliet-top-25-subset-34;basic_prompt_sr_improve;J22055;False;;12.669830560684204;total_tokens: 1046, completion_tokens: 132, prompt_tokens: 914;0.0131;2024-02-05
